id,class,parents,has_nurs,form,children,housing,finance,social,healths 
10756,spec_prior,great_pret,improper,completed,more,convenient,inconv,nonprob,recommended
10757,spec_prior,great_pret,improper,completed,more,convenient,inconv,nonprob,priority
10759,spec_prior,great_pret,improper,completed,more,convenient,inconv,slightly_prob,recommended
10760,spec_prior,great_pret,improper,completed,more,convenient,inconv,slightly_prob,priority
10761,not_recom,great_pret,improper,completed,more,convenient,inconv,slightly_prob,not_recom
10762,spec_prior,great_pret,improper,completed,more,convenient,inconv,problematic,recommended
10764,not_recom,great_pret,improper,completed,more,convenient,inconv,problematic,not_recom
10765,spec_prior,great_pret,improper,completed,more,less_conv,convenient,nonprob,recommended
10766,spec_prior,great_pret,improper,completed,more,less_conv,convenient,nonprob,priority
10767,not_recom,great_pret,improper,completed,more,less_conv,convenient,nonprob,not_recom
10768,spec_prior,great_pret,improper,completed,more,less_conv,convenient,slightly_prob,recommended
10769,spec_prior,great_pret,improper,completed,more,less_conv,convenient,slightly_prob,priority
10770,not_recom,great_pret,improper,completed,more,less_conv,convenient,slightly_prob,not_recom
10771,spec_prior,great_pret,improper,completed,more,less_conv,convenient,problematic,recommended
10772,spec_prior,great_pret,improper,completed,more,less_conv,convenient,problematic,priority
10773,not_recom,great_pret,improper,completed,more,less_conv,convenient,problematic,not_recom
10774,spec_prior,great_pret,improper,completed,more,less_conv,inconv,nonprob,recommended
10776,not_recom,great_pret,improper,completed,more,less_conv,inconv,nonprob,not_recom
10777,spec_prior,great_pret,improper,completed,more,less_conv,inconv,slightly_prob,recommended
10779,not_recom,great_pret,improper,completed,more,less_conv,inconv,slightly_prob,not_recom
10780,spec_prior,great_pret,improper,completed,more,less_conv,inconv,problematic,recommended
10781,spec_prior,great_pret,improper,completed,more,less_conv,inconv,problematic,priority
10782,not_recom,great_pret,improper,completed,more,less_conv,inconv,problematic,not_recom
10783,spec_prior,great_pret,improper,completed,more,critical,convenient,nonprob,recommended
10784,spec_prior,great_pret,improper,completed,more,critical,convenient,nonprob,priority
10785,not_recom,great_pret,improper,completed,more,critical,convenient,nonprob,not_recom
10786,spec_prior,great_pret,improper,completed,more,critical,convenient,slightly_prob,recommended
10787,spec_prior,great_pret,improper,completed,more,critical,convenient,slightly_prob,priority
10788,not_recom,great_pret,improper,completed,more,critical,convenient,slightly_prob,not_recom
10789,spec_prior,great_pret,improper,completed,more,critical,convenient,problematic,recommended
10790,spec_prior,great_pret,improper,completed,more,critical,convenient,problematic,priority
10791,not_recom,great_pret,improper,completed,more,critical,convenient,problematic,not_recom
10792,spec_prior,great_pret,improper,completed,more,critical,inconv,nonprob,recommended
10793,spec_prior,great_pret,improper,completed,more,critical,inconv,nonprob,priority
10794,not_recom,great_pret,improper,completed,more,critical,inconv,nonprob,not_recom
10795,spec_prior,great_pret,improper,completed,more,critical,inconv,slightly_prob,recommended
10796,spec_prior,great_pret,improper,completed,more,critical,inconv,slightly_prob,priority
10798,spec_prior,great_pret,improper,completed,more,critical,inconv,problematic,recommended
10799,spec_prior,great_pret,improper,completed,more,critical,inconv,problematic,priority
10800,not_recom,great_pret,improper,completed,more,critical,inconv,problematic,not_recom
10801,priority,great_pret,improper,incomplete,1,convenient,convenient,nonprob,recommended
10802,spec_prior,great_pret,improper,incomplete,1,convenient,convenient,nonprob,priority
10803,not_recom,great_pret,improper,incomplete,1,convenient,convenient,nonprob,not_recom
10804,priority,great_pret,improper,incomplete,1,convenient,convenient,slightly_prob,recommended
10805,spec_prior,great_pret,improper,incomplete,1,convenient,convenient,slightly_prob,priority
10806,not_recom,great_pret,improper,incomplete,1,convenient,convenient,slightly_prob,not_recom
10807,spec_prior,great_pret,improper,incomplete,1,convenient,convenient,problematic,recommended
10810,priority,great_pret,improper,incomplete,1,convenient,inconv,nonprob,recommended
10811,spec_prior,great_pret,improper,incomplete,1,convenient,inconv,nonprob,priority
10812,not_recom,great_pret,improper,incomplete,1,convenient,inconv,nonprob,not_recom
10813,priority,great_pret,improper,incomplete,1,convenient,inconv,slightly_prob,recommended
10814,spec_prior,great_pret,improper,incomplete,1,convenient,inconv,slightly_prob,priority
10815,not_recom,great_pret,improper,incomplete,1,convenient,inconv,slightly_prob,not_recom
10816,spec_prior,great_pret,improper,incomplete,1,convenient,inconv,problematic,recommended
10817,spec_prior,great_pret,improper,incomplete,1,convenient,inconv,problematic,priority
10820,spec_prior,great_pret,improper,incomplete,1,less_conv,convenient,nonprob,priority
10821,not_recom,great_pret,improper,incomplete,1,less_conv,convenient,nonprob,not_recom
10823,spec_prior,great_pret,improper,incomplete,1,less_conv,convenient,slightly_prob,priority
10824,not_recom,great_pret,improper,incomplete,1,less_conv,convenient,slightly_prob,not_recom
10825,spec_prior,great_pret,improper,incomplete,1,less_conv,convenient,problematic,recommended
10826,spec_prior,great_pret,improper,incomplete,1,less_conv,convenient,problematic,priority
10827,not_recom,great_pret,improper,incomplete,1,less_conv,convenient,problematic,not_recom
10830,not_recom,great_pret,improper,incomplete,1,less_conv,inconv,nonprob,not_recom
10831,priority,great_pret,improper,incomplete,1,less_conv,inconv,slightly_prob,recommended
10833,not_recom,great_pret,improper,incomplete,1,less_conv,inconv,slightly_prob,not_recom
10835,spec_prior,great_pret,improper,incomplete,1,less_conv,inconv,problematic,priority
10836,not_recom,great_pret,improper,incomplete,1,less_conv,inconv,problematic,not_recom
10837,spec_prior,great_pret,improper,incomplete,1,critical,convenient,nonprob,recommended
10839,not_recom,great_pret,improper,incomplete,1,critical,convenient,nonprob,not_recom
10841,spec_prior,great_pret,improper,incomplete,1,critical,convenient,slightly_prob,priority
10842,not_recom,great_pret,improper,incomplete,1,critical,convenient,slightly_prob,not_recom
10843,spec_prior,great_pret,improper,incomplete,1,critical,convenient,problematic,recommended
10844,spec_prior,great_pret,improper,incomplete,1,critical,convenient,problematic,priority
10845,not_recom,great_pret,improper,incomplete,1,critical,convenient,problematic,not_recom
10846,spec_prior,great_pret,improper,incomplete,1,critical,inconv,nonprob,recommended
10848,not_recom,great_pret,improper,incomplete,1,critical,inconv,nonprob,not_recom
10851,not_recom,great_pret,improper,incomplete,1,critical,inconv,slightly_prob,not_recom
10853,spec_prior,great_pret,improper,incomplete,1,critical,inconv,problematic,priority
10855,priority,great_pret,improper,incomplete,2,convenient,convenient,nonprob,recommended
10857,not_recom,great_pret,improper,incomplete,2,convenient,convenient,nonprob,not_recom
10859,spec_prior,great_pret,improper,incomplete,2,convenient,convenient,slightly_prob,priority
10860,not_recom,great_pret,improper,incomplete,2,convenient,convenient,slightly_prob,not_recom
10861,spec_prior,great_pret,improper,incomplete,2,convenient,convenient,problematic,recommended
10862,spec_prior,great_pret,improper,incomplete,2,convenient,convenient,problematic,priority
10863,not_recom,great_pret,improper,incomplete,2,convenient,convenient,problematic,not_recom
10864,spec_prior,great_pret,improper,incomplete,2,convenient,inconv,nonprob,recommended
10865,spec_prior,great_pret,improper,incomplete,2,convenient,inconv,nonprob,priority
10868,spec_prior,great_pret,improper,incomplete,2,convenient,inconv,slightly_prob,priority
10869,not_recom,great_pret,improper,incomplete,2,convenient,inconv,slightly_prob,not_recom
10870,spec_prior,great_pret,improper,incomplete,2,convenient,inconv,problematic,recommended
10872,not_recom,great_pret,improper,incomplete,2,convenient,inconv,problematic,not_recom
10873,spec_prior,great_pret,improper,incomplete,2,less_conv,convenient,nonprob,recommended
10874,spec_prior,great_pret,improper,incomplete,2,less_conv,convenient,nonprob,priority
10875,not_recom,great_pret,improper,incomplete,2,less_conv,convenient,nonprob,not_recom
10876,spec_prior,great_pret,improper,incomplete,2,less_conv,convenient,slightly_prob,recommended
10877,spec_prior,great_pret,improper,incomplete,2,less_conv,convenient,slightly_prob,priority
10879,spec_prior,great_pret,improper,incomplete,2,less_conv,convenient,problematic,recommended
10880,spec_prior,great_pret,improper,incomplete,2,less_conv,convenient,problematic,priority
10881,not_recom,great_pret,improper,incomplete,2,less_conv,convenient,problematic,not_recom
10882,spec_prior,great_pret,improper,incomplete,2,less_conv,inconv,nonprob,recommended
10883,spec_prior,great_pret,improper,incomplete,2,less_conv,inconv,nonprob,priority
10884,not_recom,great_pret,improper,incomplete,2,less_conv,inconv,nonprob,not_recom
10885,spec_prior,great_pret,improper,incomplete,2,less_conv,inconv,slightly_prob,recommended
10886,spec_prior,great_pret,improper,incomplete,2,less_conv,inconv,slightly_prob,priority
10887,not_recom,great_pret,improper,incomplete,2,less_conv,inconv,slightly_prob,not_recom
10888,spec_prior,great_pret,improper,incomplete,2,less_conv,inconv,problematic,recommended
10889,spec_prior,great_pret,improper,incomplete,2,less_conv,inconv,problematic,priority
10890,not_recom,great_pret,improper,incomplete,2,less_conv,inconv,problematic,not_recom
10891,spec_prior,great_pret,improper,incomplete,2,critical,convenient,nonprob,recommended
10893,not_recom,great_pret,improper,incomplete,2,critical,convenient,nonprob,not_recom
10894,spec_prior,great_pret,improper,incomplete,2,critical,convenient,slightly_prob,recommended
10895,spec_prior,great_pret,improper,incomplete,2,critical,convenient,slightly_prob,priority
10897,spec_prior,great_pret,improper,incomplete,2,critical,convenient,problematic,recommended
10898,spec_prior,great_pret,improper,incomplete,2,critical,convenient,problematic,priority
10899,not_recom,great_pret,improper,incomplete,2,critical,convenient,problematic,not_recom
10900,spec_prior,great_pret,improper,incomplete,2,critical,inconv,nonprob,recommended
10901,spec_prior,great_pret,improper,incomplete,2,critical,inconv,nonprob,priority
10902,not_recom,great_pret,improper,incomplete,2,critical,inconv,nonprob,not_recom
10903,spec_prior,great_pret,improper,incomplete,2,critical,inconv,slightly_prob,recommended
10905,not_recom,great_pret,improper,incomplete,2,critical,inconv,slightly_prob,not_recom
10906,spec_prior,great_pret,improper,incomplete,2,critical,inconv,problematic,recommended
10907,spec_prior,great_pret,improper,incomplete,2,critical,inconv,problematic,priority
10908,not_recom,great_pret,improper,incomplete,2,critical,inconv,problematic,not_recom
10909,priority,great_pret,improper,incomplete,3,convenient,convenient,nonprob,recommended
10910,spec_prior,great_pret,improper,incomplete,3,convenient,convenient,nonprob,priority
10912,priority,great_pret,improper,incomplete,3,convenient,convenient,slightly_prob,recommended
10914,not_recom,great_pret,improper,incomplete,3,convenient,convenient,slightly_prob,not_recom
10916,spec_prior,great_pret,improper,incomplete,3,convenient,convenient,problematic,priority
10917,not_recom,great_pret,improper,incomplete,3,convenient,convenient,problematic,not_recom
10919,spec_prior,great_pret,improper,incomplete,3,convenient,inconv,nonprob,priority
10921,spec_prior,great_pret,improper,incomplete,3,convenient,inconv,slightly_prob,recommended
10922,spec_prior,great_pret,improper,incomplete,3,convenient,inconv,slightly_prob,priority
10923,not_recom,great_pret,improper,incomplete,3,convenient,inconv,slightly_prob,not_recom
10924,spec_prior,great_pret,improper,incomplete,3,convenient,inconv,problematic,recommended
10925,spec_prior,great_pret,improper,incomplete,3,convenient,inconv,problematic,priority
10927,spec_prior,great_pret,improper,incomplete,3,less_conv,convenient,nonprob,recommended
10929,not_recom,great_pret,improper,incomplete,3,less_conv,convenient,nonprob,not_recom
10931,spec_prior,great_pret,improper,incomplete,3,less_conv,convenient,slightly_prob,priority
10932,not_recom,great_pret,improper,incomplete,3,less_conv,convenient,slightly_prob,not_recom
10933,spec_prior,great_pret,improper,incomplete,3,less_conv,convenient,problematic,recommended
10936,spec_prior,great_pret,improper,incomplete,3,less_conv,inconv,nonprob,recommended
10937,spec_prior,great_pret,improper,incomplete,3,less_conv,inconv,nonprob,priority
10938,not_recom,great_pret,improper,incomplete,3,less_conv,inconv,nonprob,not_recom
10939,spec_prior,great_pret,improper,incomplete,3,less_conv,inconv,slightly_prob,recommended
10940,spec_prior,great_pret,improper,incomplete,3,less_conv,inconv,slightly_prob,priority
10941,not_recom,great_pret,improper,incomplete,3,less_conv,inconv,slightly_prob,not_recom
10942,spec_prior,great_pret,improper,incomplete,3,less_conv,inconv,problematic,recommended
10943,spec_prior,great_pret,improper,incomplete,3,less_conv,inconv,problematic,priority
10944,not_recom,great_pret,improper,incomplete,3,less_conv,inconv,problematic,not_recom
10945,spec_prior,great_pret,improper,incomplete,3,critical,convenient,nonprob,recommended
10946,spec_prior,great_pret,improper,incomplete,3,critical,convenient,nonprob,priority
10947,not_recom,great_pret,improper,incomplete,3,critical,convenient,nonprob,not_recom
10948,spec_prior,great_pret,improper,incomplete,3,critical,convenient,slightly_prob,recommended
10950,not_recom,great_pret,improper,incomplete,3,critical,convenient,slightly_prob,not_recom
10951,spec_prior,great_pret,improper,incomplete,3,critical,convenient,problematic,recommended
10952,spec_prior,great_pret,improper,incomplete,3,critical,convenient,problematic,priority
10953,not_recom,great_pret,improper,incomplete,3,critical,convenient,problematic,not_recom
10954,spec_prior,great_pret,improper,incomplete,3,critical,inconv,nonprob,recommended
10955,spec_prior,great_pret,improper,incomplete,3,critical,inconv,nonprob,priority
10956,not_recom,great_pret,improper,incomplete,3,critical,inconv,nonprob,not_recom
10957,spec_prior,great_pret,improper,incomplete,3,critical,inconv,slightly_prob,recommended
10958,spec_prior,great_pret,improper,incomplete,3,critical,inconv,slightly_prob,priority
10959,not_recom,great_pret,improper,incomplete,3,critical,inconv,slightly_prob,not_recom
10960,spec_prior,great_pret,improper,incomplete,3,critical,inconv,problematic,recommended
10961,spec_prior,great_pret,improper,incomplete,3,critical,inconv,problematic,priority
10962,not_recom,great_pret,improper,incomplete,3,critical,inconv,problematic,not_recom
10963,priority,great_pret,improper,incomplete,more,convenient,convenient,nonprob,recommended
10965,not_recom,great_pret,improper,incomplete,more,convenient,convenient,nonprob,not_recom
10967,spec_prior,great_pret,improper,incomplete,more,convenient,convenient,slightly_prob,priority
10968,not_recom,great_pret,improper,incomplete,more,convenient,convenient,slightly_prob,not_recom
10970,spec_prior,great_pret,improper,incomplete,more,convenient,convenient,problematic,priority
10971,not_recom,great_pret,improper,incomplete,more,convenient,convenient,problematic,not_recom
10972,spec_prior,great_pret,improper,incomplete,more,convenient,inconv,nonprob,recommended
10974,not_recom,great_pret,improper,incomplete,more,convenient,inconv,nonprob,not_recom
10975,spec_prior,great_pret,improper,incomplete,more,convenient,inconv,slightly_prob,recommended
10976,spec_prior,great_pret,improper,incomplete,more,convenient,inconv,slightly_prob,priority
10977,not_recom,great_pret,improper,incomplete,more,convenient,inconv,slightly_prob,not_recom
10978,spec_prior,great_pret,improper,incomplete,more,convenient,inconv,problematic,recommended
10979,spec_prior,great_pret,improper,incomplete,more,convenient,inconv,problematic,priority
10980,not_recom,great_pret,improper,incomplete,more,convenient,inconv,problematic,not_recom
10982,spec_prior,great_pret,improper,incomplete,more,less_conv,convenient,nonprob,priority
10983,not_recom,great_pret,improper,incomplete,more,less_conv,convenient,nonprob,not_recom
10984,spec_prior,great_pret,improper,incomplete,more,less_conv,convenient,slightly_prob,recommended
10985,spec_prior,great_pret,improper,incomplete,more,less_conv,convenient,slightly_prob,priority
10986,not_recom,great_pret,improper,incomplete,more,less_conv,convenient,slightly_prob,not_recom
10987,spec_prior,great_pret,improper,incomplete,more,less_conv,convenient,problematic,recommended
10989,not_recom,great_pret,improper,incomplete,more,less_conv,convenient,problematic,not_recom
10990,spec_prior,great_pret,improper,incomplete,more,less_conv,inconv,nonprob,recommended
10991,spec_prior,great_pret,improper,incomplete,more,less_conv,inconv,nonprob,priority
10995,not_recom,great_pret,improper,incomplete,more,less_conv,inconv,slightly_prob,not_recom
10996,spec_prior,great_pret,improper,incomplete,more,less_conv,inconv,problematic,recommended
10997,spec_prior,great_pret,improper,incomplete,more,less_conv,inconv,problematic,priority
10998,not_recom,great_pret,improper,incomplete,more,less_conv,inconv,problematic,not_recom
10999,spec_prior,great_pret,improper,incomplete,more,critical,convenient,nonprob,recommended
11002,spec_prior,great_pret,improper,incomplete,more,critical,convenient,slightly_prob,recommended
11003,spec_prior,great_pret,improper,incomplete,more,critical,convenient,slightly_prob,priority
11004,not_recom,great_pret,improper,incomplete,more,critical,convenient,slightly_prob,not_recom
11005,spec_prior,great_pret,improper,incomplete,more,critical,convenient,problematic,recommended
11006,spec_prior,great_pret,improper,incomplete,more,critical,convenient,problematic,priority
11007,not_recom,great_pret,improper,incomplete,more,critical,convenient,problematic,not_recom
11008,spec_prior,great_pret,improper,incomplete,more,critical,inconv,nonprob,recommended
11009,spec_prior,great_pret,improper,incomplete,more,critical,inconv,nonprob,priority
11011,spec_prior,great_pret,improper,incomplete,more,critical,inconv,slightly_prob,recommended
11012,spec_prior,great_pret,improper,incomplete,more,critical,inconv,slightly_prob,priority
11013,not_recom,great_pret,improper,incomplete,more,critical,inconv,slightly_prob,not_recom
11014,spec_prior,great_pret,improper,incomplete,more,critical,inconv,problematic,recommended
11015,spec_prior,great_pret,improper,incomplete,more,critical,inconv,problematic,priority
11017,priority,great_pret,improper,foster,1,convenient,convenient,nonprob,recommended
11018,spec_prior,great_pret,improper,foster,1,convenient,convenient,nonprob,priority
11020,priority,great_pret,improper,foster,1,convenient,convenient,slightly_prob,recommended
11021,spec_prior,great_pret,improper,foster,1,convenient,convenient,slightly_prob,priority
11022,not_recom,great_pret,improper,foster,1,convenient,convenient,slightly_prob,not_recom
11023,spec_prior,great_pret,improper,foster,1,convenient,convenient,problematic,recommended
11026,spec_prior,great_pret,improper,foster,1,convenient,inconv,nonprob,recommended
11027,spec_prior,great_pret,improper,foster,1,convenient,inconv,nonprob,priority
11028,not_recom,great_pret,improper,foster,1,convenient,inconv,nonprob,not_recom
11029,spec_prior,great_pret,improper,foster,1,convenient,inconv,slightly_prob,recommended
11030,spec_prior,great_pret,improper,foster,1,convenient,inconv,slightly_prob,priority
11032,spec_prior,great_pret,improper,foster,1,convenient,inconv,problematic,recommended
11033,spec_prior,great_pret,improper,foster,1,convenient,inconv,problematic,priority
11035,spec_prior,great_pret,improper,foster,1,less_conv,convenient,nonprob,recommended
11038,spec_prior,great_pret,improper,foster,1,less_conv,convenient,slightly_prob,recommended
11039,spec_prior,great_pret,improper,foster,1,less_conv,convenient,slightly_prob,priority
11040,not_recom,great_pret,improper,foster,1,less_conv,convenient,slightly_prob,not_recom
11041,spec_prior,great_pret,improper,foster,1,less_conv,convenient,problematic,recommended
11042,spec_prior,great_pret,improper,foster,1,less_conv,convenient,problematic,priority
11043,not_recom,great_pret,improper,foster,1,less_conv,convenient,problematic,not_recom
11044,spec_prior,great_pret,improper,foster,1,less_conv,inconv,nonprob,recommended
11046,not_recom,great_pret,improper,foster,1,less_conv,inconv,nonprob,not_recom
11047,spec_prior,great_pret,improper,foster,1,less_conv,inconv,slightly_prob,recommended
11048,spec_prior,great_pret,improper,foster,1,less_conv,inconv,slightly_prob,priority
11049,not_recom,great_pret,improper,foster,1,less_conv,inconv,slightly_prob,not_recom
11051,spec_prior,great_pret,improper,foster,1,less_conv,inconv,problematic,priority
11052,not_recom,great_pret,improper,foster,1,less_conv,inconv,problematic,not_recom
11056,spec_prior,great_pret,improper,foster,1,critical,convenient,slightly_prob,recommended
11057,spec_prior,great_pret,improper,foster,1,critical,convenient,slightly_prob,priority
11058,not_recom,great_pret,improper,foster,1,critical,convenient,slightly_prob,not_recom
11060,spec_prior,great_pret,improper,foster,1,critical,convenient,problematic,priority
11062,spec_prior,great_pret,improper,foster,1,critical,inconv,nonprob,recommended
11063,spec_prior,great_pret,improper,foster,1,critical,inconv,nonprob,priority
11064,not_recom,great_pret,improper,foster,1,critical,inconv,nonprob,not_recom
11067,not_recom,great_pret,improper,foster,1,critical,inconv,slightly_prob,not_recom
11068,spec_prior,great_pret,improper,foster,1,critical,inconv,problematic,recommended
11069,spec_prior,great_pret,improper,foster,1,critical,inconv,problematic,priority
11070,not_recom,great_pret,improper,foster,1,critical,inconv,problematic,not_recom
11072,spec_prior,great_pret,improper,foster,2,convenient,convenient,nonprob,priority
11074,priority,great_pret,improper,foster,2,convenient,convenient,slightly_prob,recommended
11076,not_recom,great_pret,improper,foster,2,convenient,convenient,slightly_prob,not_recom
11078,spec_prior,great_pret,improper,foster,2,convenient,convenient,problematic,priority
11079,not_recom,great_pret,improper,foster,2,convenient,convenient,problematic,not_recom
11080,spec_prior,great_pret,improper,foster,2,convenient,inconv,nonprob,recommended
11081,spec_prior,great_pret,improper,foster,2,convenient,inconv,nonprob,priority
11082,not_recom,great_pret,improper,foster,2,convenient,inconv,nonprob,not_recom
11083,spec_prior,great_pret,improper,foster,2,convenient,inconv,slightly_prob,recommended
11084,spec_prior,great_pret,improper,foster,2,convenient,inconv,slightly_prob,priority
11085,not_recom,great_pret,improper,foster,2,convenient,inconv,slightly_prob,not_recom
11086,spec_prior,great_pret,improper,foster,2,convenient,inconv,problematic,recommended
11089,spec_prior,great_pret,improper,foster,2,less_conv,convenient,nonprob,recommended
11090,spec_prior,great_pret,improper,foster,2,less_conv,convenient,nonprob,priority
11091,not_recom,great_pret,improper,foster,2,less_conv,convenient,nonprob,not_recom
11093,spec_prior,great_pret,improper,foster,2,less_conv,convenient,slightly_prob,priority
11094,not_recom,great_pret,improper,foster,2,less_conv,convenient,slightly_prob,not_recom
11095,spec_prior,great_pret,improper,foster,2,less_conv,convenient,problematic,recommended
11096,spec_prior,great_pret,improper,foster,2,less_conv,convenient,problematic,priority
11097,not_recom,great_pret,improper,foster,2,less_conv,convenient,problematic,not_recom
11099,spec_prior,great_pret,improper,foster,2,less_conv,inconv,nonprob,priority
11100,not_recom,great_pret,improper,foster,2,less_conv,inconv,nonprob,not_recom
11101,spec_prior,great_pret,improper,foster,2,less_conv,inconv,slightly_prob,recommended
11102,spec_prior,great_pret,improper,foster,2,less_conv,inconv,slightly_prob,priority
11104,spec_prior,great_pret,improper,foster,2,less_conv,inconv,problematic,recommended
11105,spec_prior,great_pret,improper,foster,2,less_conv,inconv,problematic,priority
11106,not_recom,great_pret,improper,foster,2,less_conv,inconv,problematic,not_recom
11107,spec_prior,great_pret,improper,foster,2,critical,convenient,nonprob,recommended
11108,spec_prior,great_pret,improper,foster,2,critical,convenient,nonprob,priority
11109,not_recom,great_pret,improper,foster,2,critical,convenient,nonprob,not_recom
11111,spec_prior,great_pret,improper,foster,2,critical,convenient,slightly_prob,priority
11113,spec_prior,great_pret,improper,foster,2,critical,convenient,problematic,recommended
11114,spec_prior,great_pret,improper,foster,2,critical,convenient,problematic,priority
11115,not_recom,great_pret,improper,foster,2,critical,convenient,problematic,not_recom
11116,spec_prior,great_pret,improper,foster,2,critical,inconv,nonprob,recommended
11117,spec_prior,great_pret,improper,foster,2,critical,inconv,nonprob,priority
11118,not_recom,great_pret,improper,foster,2,critical,inconv,nonprob,not_recom
11119,spec_prior,great_pret,improper,foster,2,critical,inconv,slightly_prob,recommended
11121,not_recom,great_pret,improper,foster,2,critical,inconv,slightly_prob,not_recom
11122,spec_prior,great_pret,improper,foster,2,critical,inconv,problematic,recommended
11123,spec_prior,great_pret,improper,foster,2,critical,inconv,problematic,priority
11124,not_recom,great_pret,improper,foster,2,critical,inconv,problematic,not_recom
11126,spec_prior,great_pret,improper,foster,3,convenient,convenient,nonprob,priority
11127,not_recom,great_pret,improper,foster,3,convenient,convenient,nonprob,not_recom
11128,priority,great_pret,improper,foster,3,convenient,convenient,slightly_prob,recommended
11129,spec_prior,great_pret,improper,foster,3,convenient,convenient,slightly_prob,priority
11130,not_recom,great_pret,improper,foster,3,convenient,convenient,slightly_prob,not_recom
11131,spec_prior,great_pret,improper,foster,3,convenient,convenient,problematic,recommended
11132,spec_prior,great_pret,improper,foster,3,convenient,convenient,problematic,priority
11133,not_recom,great_pret,improper,foster,3,convenient,convenient,problematic,not_recom
11134,spec_prior,great_pret,improper,foster,3,convenient,inconv,nonprob,recommended
11135,spec_prior,great_pret,improper,foster,3,convenient,inconv,nonprob,priority
11137,spec_prior,great_pret,improper,foster,3,convenient,inconv,slightly_prob,recommended
11138,spec_prior,great_pret,improper,foster,3,convenient,inconv,slightly_prob,priority
11139,not_recom,great_pret,improper,foster,3,convenient,inconv,slightly_prob,not_recom
11140,spec_prior,great_pret,improper,foster,3,convenient,inconv,problematic,recommended
11141,spec_prior,great_pret,improper,foster,3,convenient,inconv,problematic,priority
11144,spec_prior,great_pret,improper,foster,3,less_conv,convenient,nonprob,priority
11145,not_recom,great_pret,improper,foster,3,less_conv,convenient,nonprob,not_recom
11146,spec_prior,great_pret,improper,foster,3,less_conv,convenient,slightly_prob,recommended
11147,spec_prior,great_pret,improper,foster,3,less_conv,convenient,slightly_prob,priority
11148,not_recom,great_pret,improper,foster,3,less_conv,convenient,slightly_prob,not_recom
11149,spec_prior,great_pret,improper,foster,3,less_conv,convenient,problematic,recommended
11150,spec_prior,great_pret,improper,foster,3,less_conv,convenient,problematic,priority
11151,not_recom,great_pret,improper,foster,3,less_conv,convenient,problematic,not_recom
11153,spec_prior,great_pret,improper,foster,3,less_conv,inconv,nonprob,priority
11156,spec_prior,great_pret,improper,foster,3,less_conv,inconv,slightly_prob,priority
11157,not_recom,great_pret,improper,foster,3,less_conv,inconv,slightly_prob,not_recom
11158,spec_prior,great_pret,improper,foster,3,less_conv,inconv,problematic,recommended
11159,spec_prior,great_pret,improper,foster,3,less_conv,inconv,problematic,priority
11161,spec_prior,great_pret,improper,foster,3,critical,convenient,nonprob,recommended
11162,spec_prior,great_pret,improper,foster,3,critical,convenient,nonprob,priority
11164,spec_prior,great_pret,improper,foster,3,critical,convenient,slightly_prob,recommended
11166,not_recom,great_pret,improper,foster,3,critical,convenient,slightly_prob,not_recom
11167,spec_prior,great_pret,improper,foster,3,critical,convenient,problematic,recommended
11169,not_recom,great_pret,improper,foster,3,critical,convenient,problematic,not_recom
11171,spec_prior,great_pret,improper,foster,3,critical,inconv,nonprob,priority
11174,spec_prior,great_pret,improper,foster,3,critical,inconv,slightly_prob,priority
11175,not_recom,great_pret,improper,foster,3,critical,inconv,slightly_prob,not_recom
11176,spec_prior,great_pret,improper,foster,3,critical,inconv,problematic,recommended
11179,priority,great_pret,improper,foster,more,convenient,convenient,nonprob,recommended
11180,spec_prior,great_pret,improper,foster,more,convenient,convenient,nonprob,priority
11182,priority,great_pret,improper,foster,more,convenient,convenient,slightly_prob,recommended
11183,spec_prior,great_pret,improper,foster,more,convenient,convenient,slightly_prob,priority
11185,spec_prior,great_pret,improper,foster,more,convenient,convenient,problematic,recommended
11186,spec_prior,great_pret,improper,foster,more,convenient,convenient,problematic,priority
11187,not_recom,great_pret,improper,foster,more,convenient,convenient,problematic,not_recom
11188,spec_prior,great_pret,improper,foster,more,convenient,inconv,nonprob,recommended
11189,spec_prior,great_pret,improper,foster,more,convenient,inconv,nonprob,priority
11191,spec_prior,great_pret,improper,foster,more,convenient,inconv,slightly_prob,recommended
11192,spec_prior,great_pret,improper,foster,more,convenient,inconv,slightly_prob,priority
11193,not_recom,great_pret,improper,foster,more,convenient,inconv,slightly_prob,not_recom
11194,spec_prior,great_pret,improper,foster,more,convenient,inconv,problematic,recommended
11197,spec_prior,great_pret,improper,foster,more,less_conv,convenient,nonprob,recommended
11198,spec_prior,great_pret,improper,foster,more,less_conv,convenient,nonprob,priority
11199,not_recom,great_pret,improper,foster,more,less_conv,convenient,nonprob,not_recom
11200,spec_prior,great_pret,improper,foster,more,less_conv,convenient,slightly_prob,recommended
11201,spec_prior,great_pret,improper,foster,more,less_conv,convenient,slightly_prob,priority
11202,not_recom,great_pret,improper,foster,more,less_conv,convenient,slightly_prob,not_recom
11205,not_recom,great_pret,improper,foster,more,less_conv,convenient,problematic,not_recom
11208,not_recom,great_pret,improper,foster,more,less_conv,inconv,nonprob,not_recom
11210,spec_prior,great_pret,improper,foster,more,less_conv,inconv,slightly_prob,priority
11212,spec_prior,great_pret,improper,foster,more,less_conv,inconv,problematic,recommended
11213,spec_prior,great_pret,improper,foster,more,less_conv,inconv,problematic,priority
11214,not_recom,great_pret,improper,foster,more,less_conv,inconv,problematic,not_recom
